event_id,customer_id,event_type,event_date,sku_collection,channel,amount
95a1ff9f,CUST-00364,sample_request,2024-04-18,Glass - Seaglass,showroom_walkin,
5b2fd42e,CUST-00364,purchase,2024-05-28,Glass - Champagne,showroom_walkin,963.86
4fbbf88e,CUST-00365,site_visit,2025-05-16,,paid_social,
4b8961b3,CUST-00365,visualizer_use,2025-05-24,Glass - Champagne,paid_social,
8223304d,CUST-00365,sample_request,2025-05-20,Glass - Midnight,paid_social,
7a553318,CUST-00365,purchase,2025-06-03,Glass - Seaglass,paid_social,1242.24
6d32b6fc,CUST-00366,site_visit,2025-01-18,,paid_social,
3521df11,CUST-00367,site_visit,2025-05-15,,organic_search,
c98b4695,CUST-00367,sample_request,2025-05-25,Glass - Seaglass,organic_search,
4f35d1d7,CUST-00368,site_visit,2024-11-29,,organic_search,
0c814088,CUST-00368,visualizer_use,2024-12-07,Original Ceramic - Aegean,organic_search,
694f7a5a,CUST-00369,site_visit,2024-11-12,,organic_search,
5f700dd5,CUST-00370,site_visit,2025-05-29,,trade_show,
d8e33b2f,CUST-00370,sample_request,2025-06-16,Glass - Midnight,trade_show,
6d4d99f0,CUST-00371,site_visit,2025-06-24,,paid_social,
004b977d,CUST-00371,visualizer_use,2025-06-26,Natural Press - Sable,paid_social,
65baa1f0,CUST-00371,sample_request,2025-06-27,Natural Press - Sable,paid_social,
05f36824,CUST-00371,sample_request,2025-07-12,Original Ceramic - Clamshell,paid_social,
1ef49536,CUST-00371,purchase,2025-07-07,Original Ceramic - Sage,paid_social,817.23
eca56a16,CUST-00372,site_visit,2024-07-26,,paid_social,
b9cd4e2b,CUST-00372,sample_request,2024-08-12,Glass - Seaglass,paid_social,
53966399,CUST-00372,purchase,2024-09-23,Thin Brick - Charcoal,paid_social,25130.7
f4e4fd90,CUST-00373,site_visit,2025-05-27,,direct,
3fab9957,CUST-00373,visualizer_use,2025-06-02,Glass - Champagne,direct,
cfc5563c,CUST-00373,sample_request,2025-05-28,Glass - Midnight,direct,
410dbd0b,CUST-00373,purchase,2025-06-07,Glass - Midnight,direct,1706.91
d272d0a6,CUST-00374,site_visit,2025-06-06,,referral,
28cd318c,CUST-00375,site_visit,2024-11-21,,paid_social,
ae95b634,CUST-00375,sample_request,2024-11-27,Glass - Midnight,paid_social,
d9c1aa10,CUST-00375,purchase,2024-12-04,Original Ceramic - Aegean,paid_social,1252.3
b2efe7ec,CUST-00376,site_visit,2025-07-05,,architect_referral,
5aa23bee,CUST-00376,sample_request,2025-07-26,Original Ceramic - Sage,architect_referral,
7aeb118b,CUST-00376,purchase,2025-08-13,Thin Brick - Terracotta,architect_referral,1574.8
64702cb0,CUST-00377,site_visit,2024-07-15,,architect_referral,
1a751864,CUST-00377,purchase,2024-08-22,Thin Brick - Terracotta,architect_referral,1666.31
1d978416,CUST-00378,site_visit,2025-05-27,,organic_search,
f8d0ca00,CUST-00378,sample_request,2025-06-14,Original Ceramic - Clamshell,organic_search,
639595f1,CUST-00379,site_visit,2024-07-15,,direct,
f15c0b1b,CUST-00379,sample_request,2024-07-28,Thin Brick - Charcoal,direct,
ef030ddb,CUST-00379,purchase,2024-08-30,Thin Brick - Charcoal,direct,783.65
efeaae5a,CUST-00380,site_visit,2025-06-29,,email_capture,
d3495f2d,CUST-00381,site_visit,2024-09-12,,email_capture,
cc300b60,CUST-00382,site_visit,2024-09-13,,referral,
aadeafd0,CUST-00382,visualizer_use,2024-09-16,Original Ceramic - Sage,referral,
e2318a32,CUST-00382,sample_request,2024-09-23,Glass - Midnight,referral,
b37f895f,CUST-00382,purchase,2024-10-03,Glass - Seaglass,referral,1683.4
b34a71ca,CUST-00382,repeat_purchase,2025-01-03,Glass - Midnight,referral,380.6
066e6ecb,CUST-00383,site_visit,2024-10-28,,showroom_walkin,
06ed910a,CUST-00383,sample_request,2024-11-11,Glass - Seaglass,showroom_walkin,
83401a49,CUST-00383,purchase,2024-12-29,Original Ceramic - Aegean,showroom_walkin,1712.62
14da0ddb,CUST-00383,repeat_purchase,2025-03-25,Thin Brick - Terracotta,showroom_walkin,315.98
69bef3a3,CUST-00384,site_visit,2025-06-05,,paid_social,
b4334e60,CUST-00384,visualizer_use,2025-06-14,Glass - Seaglass,paid_social,
20e58d8e,CUST-00384,sample_request,2025-06-16,Natural Press - Fog,paid_social,
b228ea3a,CUST-00384,project_upload,2025-07-05,,paid_social,
1dfd453a,CUST-00384,purchase,2025-07-30,Original Ceramic - Clamshell,paid_social,17852.71
81bb733d,CUST-00385,site_visit,2024-07-24,,organic_search,
7b804c1c,CUST-00385,sample_request,2024-08-03,Thin Brick - Weathered White,organic_search,
6f7d2e8c,CUST-00385,sample_request,2024-08-18,Original Ceramic - Clamshell,organic_search,
62f9f861,CUST-00385,purchase,2024-09-29,Glass - Midnight,organic_search,1674.76
058c9ef8,CUST-00386,site_visit,2025-02-13,,trade_show,
3688bfdd,CUST-00386,visualizer_use,2025-02-20,Natural Press - Oatmeal,trade_show,
99a655f6,CUST-00386,sample_request,2025-02-26,Natural Press - Fog,trade_show,
b830698d,CUST-00387,site_visit,2024-06-29,,organic_search,
b0c009a0,CUST-00387,sample_request,2024-07-05,Natural Press - Sable,organic_search,
ee291aa5,CUST-00387,purchase,2024-08-14,Thin Brick - Weathered White,organic_search,1767.94
a0f3688f,CUST-00387,repeat_purchase,2024-11-18,Original Ceramic - Clamshell,organic_search,1447.54
5bff580a,CUST-00388,site_visit,2025-01-18,,paid_social,
afb037b2,CUST-00388,sample_request,2025-02-04,Natural Press - Sable,paid_social,
8dc5c685,CUST-00388,sample_request,2025-03-06,Natural Press - Sable,paid_social,
95ae3bb8,CUST-00389,site_visit,2025-04-26,,showroom_walkin,
c7937134,CUST-00389,sample_request,2025-05-10,Original Ceramic - Clamshell,showroom_walkin,
6e143551,CUST-00390,site_visit,2024-02-07,,architect_referral,
d5e4ee9e,CUST-00390,visualizer_use,2024-02-13,Thin Brick - Weathered White,architect_referral,
29bbcdcc,CUST-00390,sample_request,2024-02-21,Natural Press - Fog,architect_referral,
382b19fd,CUST-00390,purchase,2024-04-01,Thin Brick - Weathered White,architect_referral,892.2
22128d53,CUST-00391,site_visit,2025-05-24,,paid_social,
0af73020,CUST-00391,visualizer_use,2025-05-25,Natural Press - Sable,paid_social,
54ad2121,CUST-00392,site_visit,2025-01-03,,organic_search,
4cfc72c4,CUST-00393,site_visit,2024-05-21,,referral,
fb2ec2e3,CUST-00393,sample_request,2024-06-02,Thin Brick - Weathered White,referral,
eed25f47,CUST-00394,site_visit,2025-04-30,,trade_show,
18b225ea,CUST-00395,site_visit,2025-03-03,,architect_referral,
6b9a0556,CUST-00395,sample_request,2025-03-03,Glass - Midnight,architect_referral,
345f1494,CUST-00395,purchase,2025-04-22,Thin Brick - Terracotta,architect_referral,1453.68
5c597f5f,CUST-00396,site_visit,2024-12-04,,email_capture,
34d8884f,CUST-00396,sample_request,2024-12-16,Original Ceramic - Sage,email_capture,
eff2635c,CUST-00396,sample_request,2025-01-08,Glass - Midnight,email_capture,
faa27694,CUST-00396,purchase,2025-01-11,Original Ceramic - Sage,email_capture,530.54
c8870207,CUST-00397,site_visit,2025-01-30,,organic_search,
3d81e200,CUST-00397,sample_request,2025-02-09,Glass - Seaglass,organic_search,
0d973c04,CUST-00397,sample_request,2025-02-27,Glass - Midnight,organic_search,
cc2720f0,CUST-00398,site_visit,2025-03-18,,organic_search,
b7e94c46,CUST-00398,sample_request,2025-03-24,Original Ceramic - Aegean,organic_search,
f7c3f6d8,CUST-00399,site_visit,2025-08-12,,trade_show,
972e0a0b,CUST-00400,site_visit,2025-03-18,,organic_search,
06af8158,CUST-00400,sample_request,2025-03-23,Natural Press - Sable,organic_search,
77275d93,CUST-00400,purchase,2025-05-15,Natural Press - Oatmeal,organic_search,1411.37
5f920e7b,CUST-00401,site_visit,2025-04-06,,showroom_walkin,
97f47744,CUST-00401,sample_request,2025-04-18,Natural Press - Oatmeal,showroom_walkin,
d6ce540a,CUST-00401,sample_request,2025-04-27,Natural Press - Fog,showroom_walkin,
af2daa46,CUST-00401,purchase,2025-05-24,Glass - Champagne,showroom_walkin,3824.04
627a2ac0,CUST-00402,site_visit,2024-01-19,,organic_search,
565442e5,CUST-00402,visualizer_use,2024-01-19,Thin Brick - Charcoal,organic_search,
0da1867c,CUST-00402,sample_request,2024-01-27,Natural Press - Fog,organic_search,
38a047bb,CUST-00403,site_visit,2024-04-15,,trade_show,
ab051395,CUST-00403,visualizer_use,2024-04-18,Natural Press - Fog,trade_show,
47901afb,CUST-00403,purchase,2024-04-23,Original Ceramic - Aegean,trade_show,12236.05
1b226eb9,CUST-00404,site_visit,2024-06-20,,architect_referral,
351d4b56,CUST-00404,sample_request,2024-07-03,Original Ceramic - Sage,architect_referral,
9c6317e3,CUST-00404,project_upload,2024-08-02,,architect_referral,
ba99aeb0,CUST-00404,purchase,2024-08-21,Thin Brick - Charcoal,architect_referral,21599.02
b17d8fc6,CUST-00405,site_visit,2024-04-14,,trade_show,
c95b8c87,CUST-00406,site_visit,2024-11-21,,referral,
ae720bfa,CUST-00407,site_visit,2024-01-22,,organic_search,
4333e2bb,CUST-00407,visualizer_use,2024-01-23,Original Ceramic - Aegean,organic_search,
fc9087e9,CUST-00407,sample_request,2024-01-30,Natural Press - Sable,organic_search,
f3cb6e81,CUST-00407,purchase,2024-03-23,Glass - Midnight,organic_search,1237.31
2d5a0562,CUST-00407,repeat_purchase,2024-11-02,Original Ceramic - Aegean,organic_search,1323.06
9c5319ae,CUST-00408,site_visit,2024-10-22,,architect_referral,
f21f01b1,CUST-00408,sample_request,2024-11-12,Thin Brick - Terracotta,architect_referral,
877cb528,CUST-00408,project_upload,2024-12-06,,architect_referral,
4c6bb2d2,CUST-00408,purchase,2024-12-01,Original Ceramic - Clamshell,architect_referral,3440.14
c21b5638,CUST-00408,repeat_purchase,2025-06-19,Natural Press - Oatmeal,architect_referral,16928.22
bcfccf3f,CUST-00409,site_visit,2025-03-10,,organic_search,
145f3c46,CUST-00409,visualizer_use,2025-03-17,Original Ceramic - Sage,organic_search,
c385810d,CUST-00410,site_visit,2024-06-08,,showroom_walkin,
c4b3faf7,CUST-00410,sample_request,2024-06-12,Glass - Champagne,showroom_walkin,
258a7d31,CUST-00410,purchase,2024-07-13,Glass - Midnight,showroom_walkin,1187.0
23813e01,CUST-00411,site_visit,2025-01-18,,direct,
4c7b84ef,CUST-00411,sample_request,2025-02-05,Original Ceramic - Sage,direct,
076369b8,CUST-00411,purchase,2025-03-20,Glass - Seaglass,direct,627.31
cef7d915,CUST-00412,site_visit,2025-01-12,,trade_show,
6f10be95,CUST-00412,visualizer_use,2025-01-17,Thin Brick - Charcoal,trade_show,
2bd9b7ec,CUST-00412,sample_request,2025-01-13,Thin Brick - Terracotta,trade_show,
2350f792,CUST-00413,site_visit,2024-01-13,,architect_referral,
6b273595,CUST-00414,site_visit,2025-05-27,,showroom_walkin,
bc23c12f,CUST-00414,purchase,2025-07-13,Natural Press - Fog,showroom_walkin,1201.66
5e02479b,CUST-00415,site_visit,2024-06-21,,organic_search,
72c8f18a,CUST-00415,purchase,2024-07-21,Original Ceramic - Clamshell,organic_search,660.96
3f707b32,CUST-00416,site_visit,2024-03-01,,referral,
4b104d73,CUST-00416,sample_request,2024-03-21,Original Ceramic - Clamshell,referral,
6f26e33d,CUST-00416,sample_request,2024-03-28,Natural Press - Fog,referral,
31156f0f,CUST-00416,project_upload,2024-04-07,,referral,
05f57291,CUST-00416,purchase,2024-04-14,Original Ceramic - Aegean,referral,20092.81
e4598d03,CUST-00416,repeat_purchase,2024-08-06,Original Ceramic - Aegean,referral,11306.49
78a99331,CUST-00417,site_visit,2024-09-29,,email_capture,
4134680a,CUST-00418,site_visit,2025-01-22,,architect_referral,
4041f64d,CUST-00419,site_visit,2025-06-27,,organic_search,
3df1d57b,CUST-00420,site_visit,2024-11-25,,organic_search,
1437699c,CUST-00420,sample_request,2024-12-10,Glass - Seaglass,organic_search,
bfe1da25,CUST-00420,sample_request,2024-12-30,Thin Brick - Charcoal,organic_search,
2dcd6c7b,CUST-00421,site_visit,2025-06-16,,architect_referral,
418fc1ca,CUST-00421,visualizer_use,2025-06-26,Glass - Champagne,architect_referral,
92525ee1,CUST-00422,site_visit,2025-07-07,,organic_search,
b4f3b9e2,CUST-00422,visualizer_use,2025-07-07,Original Ceramic - Clamshell,organic_search,
070730c2,CUST-00423,site_visit,2024-05-06,,paid_social,
6725782d,CUST-00423,visualizer_use,2024-05-09,Thin Brick - Weathered White,paid_social,
90196b8c,CUST-00423,sample_request,2024-05-16,Original Ceramic - Sage,paid_social,
af8ed826,CUST-00424,site_visit,2024-08-26,,trade_show,
d0d90971,CUST-00425,site_visit,2025-01-24,,paid_social,
cb1ef1c3,CUST-00425,sample_request,2025-02-04,Thin Brick - Charcoal,paid_social,
c5541070,CUST-00426,site_visit,2024-10-30,,organic_search,
e86ba66a,CUST-00427,site_visit,2024-05-06,,paid_social,
bd635678,CUST-00428,site_visit,2024-08-03,,trade_show,
34f71061,CUST-00428,purchase,2024-08-11,Natural Press - Fog,trade_show,15241.04
b2655e95,CUST-00429,site_visit,2024-10-16,,showroom_walkin,
e61fbef2,CUST-00429,purchase,2024-12-07,Thin Brick - Charcoal,showroom_walkin,825.7
37cd0458,CUST-00430,site_visit,2025-08-12,,organic_search,
3690df23,CUST-00431,site_visit,2024-07-02,,email_capture,
38602709,CUST-00431,visualizer_use,2024-07-08,Natural Press - Oatmeal,email_capture,
d67848fd,CUST-00431,sample_request,2024-07-06,Glass - Seaglass,email_capture,
c63ced8f,CUST-00432,site_visit,2025-04-19,,organic_search,
13a87d8b,CUST-00432,visualizer_use,2025-04-26,Thin Brick - Charcoal,organic_search,
0c7ac8c6,CUST-00432,sample_request,2025-04-28,Natural Press - Oatmeal,organic_search,
79598d6a,CUST-00432,purchase,2025-06-21,Thin Brick - Weathered White,organic_search,532.37
682bea70,CUST-00433,site_visit,2024-03-06,,organic_search,
de2905f0,CUST-00434,site_visit,2024-05-07,,referral,
45eda80b,CUST-00434,visualizer_use,2024-05-15,Glass - Midnight,referral,
fa2c5fec,CUST-00434,sample_request,2024-05-09,Original Ceramic - Aegean,referral,
406a29f4,CUST-00434,sample_request,2024-05-31,Natural Press - Sable,referral,
dc551dc4,CUST-00435,site_visit,2024-06-24,,email_capture,
74ad362b,CUST-00436,site_visit,2025-05-17,,organic_search,
4140530e,CUST-00436,visualizer_use,2025-05-18,Thin Brick - Charcoal,organic_search,
e671f05c,CUST-00436,sample_request,2025-05-21,Original Ceramic - Aegean,organic_search,
d0d719f3,CUST-00437,site_visit,2025-03-08,,showroom_walkin,
7eff9efb,CUST-00438,site_visit,2024-07-27,,referral,
bdd37556,CUST-00438,sample_request,2024-07-31,Natural Press - Fog,referral,
a40c2416,CUST-00438,sample_request,2024-08-24,Natural Press - Oatmeal,referral,
66968308,CUST-00438,project_upload,2024-08-13,,referral,
97434021,CUST-00438,purchase,2024-09-16,Natural Press - Fog,referral,4317.58
4d72193b,CUST-00439,site_visit,2025-01-22,,email_capture,
2023e9b9,CUST-00439,purchase,2025-02-20,Natural Press - Sable,email_capture,1380.64
a59e2f71,CUST-00440,site_visit,2025-06-28,,trade_show,
7f2b6e21,CUST-00440,purchase,2025-08-10,Original Ceramic - Aegean,trade_show,19703.05
29a79f24,CUST-00441,site_visit,2024-12-28,,organic_search,
a398316d,CUST-00442,site_visit,2025-02-20,,direct,
342d67ae,CUST-00442,visualizer_use,2025-02-24,Glass - Champagne,direct,
2f2d6077,CUST-00443,site_visit,2025-05-06,,showroom_walkin,
da8dfbf8,CUST-00443,sample_request,2025-05-06,Thin Brick - Terracotta,showroom_walkin,
48750fcb,CUST-00444,site_visit,2024-02-13,,trade_show,
c5c49255,CUST-00444,sample_request,2024-02-28,Glass - Seaglass,trade_show,
b78e3c48,CUST-00445,site_visit,2024-08-06,,organic_search,
a28926dc,CUST-00446,site_visit,2025-05-14,,paid_social,
ec3e2667,CUST-00446,visualizer_use,2025-05-16,Glass - Seaglass,paid_social,
d83a088e,CUST-00446,sample_request,2025-05-16,Glass - Seaglass,paid_social,
5a3425d7,CUST-00446,purchase,2025-05-30,Original Ceramic - Aegean,paid_social,1678.35
9d2ae215,CUST-00447,site_visit,2024-07-05,,paid_social,
8ab89447,CUST-00447,visualizer_use,2024-07-10,Thin Brick - Terracotta,paid_social,
cd7a2333,CUST-00447,sample_request,2024-07-11,Thin Brick - Terracotta,paid_social,
7f04c2f0,CUST-00447,sample_request,2024-07-28,Glass - Seaglass,paid_social,
993f2a4f,CUST-00448,site_visit,2024-09-29,,direct,
b63185e7,CUST-00449,site_visit,2024-04-20,,organic_search,
96244019,CUST-00449,visualizer_use,2024-04-25,Glass - Seaglass,organic_search,
d2267fba,CUST-00450,site_visit,2024-06-05,,paid_social,
09f206cc,CUST-00451,site_visit,2024-04-15,,direct,
42c38489,CUST-00451,visualizer_use,2024-04-16,Original Ceramic - Clamshell,direct,
11021834,CUST-00451,sample_request,2024-04-20,Natural Press - Oatmeal,direct,
2e9ab811,CUST-00451,purchase,2024-04-30,Glass - Champagne,direct,932.49
75088799,CUST-00452,site_visit,2024-10-14,,organic_search,
859c4fb3,CUST-00452,visualizer_use,2024-10-24,Thin Brick - Terracotta,organic_search,
972d17d4,CUST-00452,sample_request,2024-10-19,Glass - Midnight,organic_search,
6d0e4d5a,CUST-00452,purchase,2024-11-26,Natural Press - Sable,organic_search,909.01
5c59ed7f,CUST-00453,site_visit,2025-01-05,,paid_social,
ab79649e,CUST-00453,purchase,2025-02-28,Original Ceramic - Aegean,paid_social,1242.57
8abe3dba,CUST-00454,site_visit,2025-07-13,,organic_search,
5a2b3224,CUST-00455,site_visit,2025-07-27,,architect_referral,
31db78ca,CUST-00455,sample_request,2025-07-27,Original Ceramic - Clamshell,architect_referral,
3c185267,CUST-00455,sample_request,2025-08-02,Thin Brick - Weathered White,architect_referral,
6067bd92,CUST-00455,project_upload,2025-08-28,,architect_referral,
33634afb,CUST-00455,purchase,2025-09-04,Original Ceramic - Clamshell,architect_referral,25322.61
0da2f9f3,CUST-00456,site_visit,2024-01-04,,organic_search,
d8d6f7e7,CUST-00456,sample_request,2024-01-20,Natural Press - Sable,organic_search,
d74f1f5d,CUST-00456,purchase,2024-02-06,Glass - Champagne,organic_search,713.5
a076aa82,CUST-00456,repeat_purchase,2024-11-18,Original Ceramic - Clamshell,organic_search,661.08
67a2c9d0,CUST-00457,site_visit,2024-04-28,,referral,
3262d0c1,CUST-00458,site_visit,2024-01-11,,organic_search,
fd8f094d,CUST-00459,site_visit,2025-01-26,,organic_search,
39bc0d04,CUST-00459,purchase,2025-02-16,Glass - Seaglass,organic_search,19569.52
cc719d59,CUST-00459,repeat_purchase,2025-06-02,Original Ceramic - Clamshell,organic_search,10160.9
28f7bd89,CUST-00460,site_visit,2024-10-15,,referral,
88e5b8eb,CUST-00461,site_visit,2024-05-20,,showroom_walkin,
93d956f7,CUST-00461,purchase,2024-06-11,Natural Press - Sable,showroom_walkin,1478.16
84984e16,CUST-00461,repeat_purchase,2024-08-12,Original Ceramic - Sage,showroom_walkin,1544.9
960e882c,CUST-00462,site_visit,2024-03-28,,architect_referral,
bb95fafa,CUST-00462,sample_request,2024-04-14,Original Ceramic - Sage,architect_referral,
6fa7960d,CUST-00462,project_upload,2024-05-22,,architect_referral,
380fe40b,CUST-00462,purchase,2024-05-05,Original Ceramic - Clamshell,architect_referral,12365.82
c3e06076,CUST-00463,site_visit,2024-04-25,,architect_referral,
e010053b,CUST-00463,visualizer_use,2024-05-04,Natural Press - Fog,architect_referral,
76a57cd0,CUST-00463,sample_request,2024-04-27,Original Ceramic - Aegean,architect_referral,
d70d39d0,CUST-00464,site_visit,2024-10-20,,trade_show,
3705dbaa,CUST-00464,visualizer_use,2024-10-21,Original Ceramic - Aegean,trade_show,
037159e7,CUST-00464,sample_request,2024-10-23,Thin Brick - Charcoal,trade_show,
2c63386b,CUST-00464,sample_request,2024-11-22,Glass - Midnight,trade_show,
15366374,CUST-00465,site_visit,2024-05-10,,organic_search,
0cca1762,CUST-00465,sample_request,2024-05-30,Natural Press - Fog,organic_search,
0abca2f0,CUST-00465,purchase,2024-07-11,Glass - Champagne,organic_search,1095.94
