engagement_id,customer_id,campaign_type,sent_date,opened,clicked
01ea9e7d,CUST-01071,reactivation,2025-02-01,1,0
c5bd2112,CUST-01072,welcome,2024-01-24,1,0
4263d226,CUST-01073,welcome,2025-03-30,0,0
a8a3b8a6,CUST-01073,sample_followup,2025-04-22,0,0
17524e61,CUST-01073,post_purchase,2025-06-23,1,0
ef39b1bd,CUST-01074,welcome,2025-03-05,0,0
5adbfa72,CUST-01074,sample_followup,2025-03-21,0,0
0098ffaa,CUST-01074,post_purchase,2025-04-12,1,0
dad9e66c,CUST-01075,welcome,2024-12-01,0,1
0c612798,CUST-01075,reactivation,2025-02-01,0,0
710c0fed,CUST-01076,welcome,2024-07-14,0,0
e64b686b,CUST-01076,sample_followup,2024-07-21,0,0
a633f013,CUST-01076,reactivation,2024-09-30,0,0
ef0a6fcb,CUST-01077,welcome,2025-03-01,1,0
5d53697e,CUST-01078,welcome,2025-08-17,1,0
3f86dcb0,CUST-01079,welcome,2024-01-03,1,1
5ff38a41,CUST-01079,sample_followup,2024-01-25,1,0
07fdbfe5,CUST-01079,post_purchase,2024-03-07,1,0
aac0525d,CUST-01080,welcome,2024-10-31,0,0
4f74d5cc,CUST-01080,sample_followup,2024-11-12,0,0
ccfa3ca4,CUST-01080,reactivation,2024-12-14,1,0
1d56c658,CUST-01081,welcome,2024-04-26,1,0
50da010b,CUST-01081,sample_followup,2024-05-15,0,0
295ef362,CUST-01081,post_purchase,2024-07-11,1,0
3ade56fc,CUST-01082,welcome,2025-06-19,1,0
6f9812de,CUST-01082,post_purchase,2025-07-10,1,0
2f03fe13,CUST-01083,welcome,2025-01-08,1,0
839b9174,CUST-01083,post_purchase,2025-02-27,1,0
29069ee9,CUST-01084,welcome,2024-11-12,0,0
5787a915,CUST-01085,welcome,2024-10-13,0,0
15a3b81c,CUST-01085,trade_engagement,2024-12-13,0,0
4a448892,CUST-01086,welcome,2024-05-11,0,0
a84816d4,CUST-01086,sample_followup,2024-05-22,1,0
2cb7ce8e,CUST-01086,reactivation,2024-08-15,0,0
8c3cfab1,CUST-01087,welcome,2024-09-20,1,0
ad2d361f,CUST-01087,sample_followup,2024-10-05,1,0
a8015a11,CUST-01087,reactivation,2024-11-12,1,0
732731ee,CUST-01088,welcome,2024-06-08,0,0
5f254bd7,CUST-01088,sample_followup,2024-06-17,0,0
fa3bf4c5,CUST-01088,reactivation,2024-08-10,1,0
b97dfb2d,CUST-01089,welcome,2025-06-20,1,0
34decd1b,CUST-01089,sample_followup,2025-07-11,1,0
6cbf322f,CUST-01089,post_purchase,2025-07-23,0,0
8f425c7a,CUST-01090,welcome,2024-11-09,1,0
6de76220,CUST-01090,post_purchase,2024-12-30,1,0
230ecb28,CUST-01091,welcome,2024-06-13,0,0
b08eb3fc,CUST-01091,sample_followup,2024-06-22,0,0
b1d73c54,CUST-01091,trade_engagement,2024-08-27,0,0
e0a2d6b4,CUST-01092,welcome,2025-08-06,1,0
427931b9,CUST-01092,sample_followup,2025-08-10,0,0
d1c75259,CUST-01092,post_purchase,2025-09-14,1,0
dd69cacb,CUST-01093,welcome,2024-10-25,1,0
a6ea7bbe,CUST-01093,sample_followup,2024-10-29,1,0
b0bd71d9,CUST-01093,post_purchase,2024-12-08,0,1
13fb877f,CUST-01094,welcome,2025-08-13,1,0
37199d33,CUST-01094,sample_followup,2025-08-17,1,0
f850b2e4,CUST-01094,post_purchase,2025-09-06,1,0
bacf69c9,CUST-01095,welcome,2025-07-02,1,1
e01fb1e0,CUST-01095,sample_followup,2025-07-19,1,0
6dceff76,CUST-01096,welcome,2025-07-25,0,0
e947393e,CUST-01096,sample_followup,2025-08-04,1,0
17e368d0,CUST-01097,welcome,2024-03-22,1,0
61f1e7ce,CUST-01098,welcome,2024-02-19,1,0
0d728db9,CUST-01099,welcome,2025-07-07,1,0
96a0a892,CUST-01099,sample_followup,2025-07-11,1,0
295f8999,CUST-01100,welcome,2024-09-02,0,1
daa9c633,CUST-01100,post_purchase,2024-10-03,1,0
1013ad51,CUST-01101,welcome,2024-07-28,1,0
b417fc69,CUST-01101,sample_followup,2024-08-07,0,0
330cdeab,CUST-01101,post_purchase,2024-09-17,1,0
833f0d2a,CUST-01102,welcome,2025-07-08,1,0
ae93643d,CUST-01102,sample_followup,2025-07-16,1,0
aa2cc89c,CUST-01102,post_purchase,2025-09-05,0,1
26f1c82f,CUST-01103,welcome,2024-01-20,0,0
ece4d1de,CUST-01103,sample_followup,2024-01-30,0,0
37b95c45,CUST-01103,reactivation,2024-04-09,0,0
9ea612b3,CUST-01104,welcome,2024-03-23,0,0
3b9ec580,CUST-01104,sample_followup,2024-04-07,0,0
ee5fe9cc,CUST-01104,project_nurture,2024-05-10,0,0
97cf4a4d,CUST-01104,post_purchase,2024-04-16,1,0
6cc30705,CUST-01105,welcome,2025-06-14,1,0
55743aa5,CUST-01105,sample_followup,2025-06-16,1,0
4fdbd8c2,CUST-01105,post_purchase,2025-08-04,0,0
45b819ce,CUST-01106,welcome,2024-03-02,1,0
4ca45c79,CUST-01106,sample_followup,2024-03-14,0,0
c633e968,CUST-01106,post_purchase,2024-05-14,1,0
b61fcf2f,CUST-01107,welcome,2024-09-21,0,0
d31cef88,CUST-01107,sample_followup,2024-10-03,0,0
edcafe48,CUST-01107,post_purchase,2024-11-03,1,0
b90805f6,CUST-01108,welcome,2024-06-21,1,0
a968e409,CUST-01108,sample_followup,2024-07-06,1,0
753b932a,CUST-01108,post_purchase,2024-07-15,1,0
43fe9cd8,CUST-01109,welcome,2025-01-10,0,0
74892a44,CUST-01109,sample_followup,2025-01-14,0,1
c72499cc,CUST-01109,post_purchase,2025-02-20,1,0
7722970e,CUST-01110,welcome,2024-09-28,1,0
373974e8,CUST-01110,sample_followup,2024-10-10,0,0
098bc4a8,CUST-01110,reactivation,2025-01-04,0,0
c510948e,CUST-01111,welcome,2024-11-04,1,1
de063aa1,CUST-01111,sample_followup,2024-11-11,0,0
df0bfbac,CUST-01111,post_purchase,2025-01-02,0,0
4087ae98,CUST-01112,welcome,2024-09-29,0,0
53c06f32,CUST-01112,sample_followup,2024-10-11,0,0
2ac2def6,CUST-01112,project_nurture,2024-10-25,0,0
6a5679d8,CUST-01112,post_purchase,2024-12-07,0,0
00dfbb2e,CUST-01113,welcome,2024-06-19,0,0
9cbd1c55,CUST-01114,welcome,2024-07-06,0,1
2dcbc988,CUST-01114,sample_followup,2024-07-13,1,0
34db05c2,CUST-01114,reactivation,2024-08-13,0,0
ba06f4e8,CUST-01115,welcome,2025-05-10,0,1
0d87c812,CUST-01116,welcome,2024-03-13,1,0
2a9a1677,CUST-01116,sample_followup,2024-03-22,0,0
22962a49,CUST-01116,reactivation,2024-06-03,0,0
ae86fa29,CUST-01117,welcome,2024-08-12,0,0
d0849454,CUST-01117,reactivation,2024-09-17,0,0
a44ccd03,CUST-01118,welcome,2024-09-01,1,0
afa6db36,CUST-01118,sample_followup,2024-09-12,0,1
879245f0,CUST-01118,reactivation,2024-11-24,1,0
af377d3f,CUST-01119,welcome,2025-03-21,1,0
8848b304,CUST-01119,reactivation,2025-05-08,1,1
9901f5b5,CUST-01120,welcome,2025-06-05,0,0
f5b35496,CUST-01121,welcome,2024-11-19,1,0
d0684a6f,CUST-01122,welcome,2025-07-09,1,0
6c4d403b,CUST-01122,sample_followup,2025-07-29,0,0
87570aea,CUST-01123,welcome,2024-05-27,1,1
7725fbcb,CUST-01123,sample_followup,2024-05-31,1,0
f7488425,CUST-01123,reactivation,2024-07-31,0,0
f1f40b79,CUST-01124,welcome,2024-10-23,0,0
9aedd263,CUST-01125,welcome,2024-07-17,0,0
9b9e9e7f,CUST-01125,sample_followup,2024-07-28,0,0
b4a7a233,CUST-01125,trade_engagement,2024-09-01,1,0
cee8682a,CUST-01126,welcome,2024-12-04,1,1
f055eaa5,CUST-01127,welcome,2025-01-14,0,0
a39d466c,CUST-01127,sample_followup,2025-01-16,1,0
4294d9d0,CUST-01127,post_purchase,2025-02-18,1,0
7a7d39b8,CUST-01128,welcome,2024-05-03,0,0
fe6a2d9c,CUST-01128,sample_followup,2024-05-08,1,0
b9ca39ed,CUST-01128,reactivation,2024-06-30,0,0
9d12b00a,CUST-01129,welcome,2025-02-13,0,0
0358a835,CUST-01129,sample_followup,2025-03-02,1,1
5b897a1e,CUST-01129,post_purchase,2025-05-01,0,0
654f6420,CUST-01130,welcome,2025-06-09,0,0
caa0d1e5,CUST-01131,welcome,2024-11-22,1,0
04d9008a,CUST-01131,sample_followup,2024-12-13,0,0
7727b9f2,CUST-01131,reactivation,2025-02-04,1,1
5de65d75,CUST-01132,welcome,2025-07-08,0,0
cfa4f0a7,CUST-01132,sample_followup,2025-07-20,0,0
d617019b,CUST-01132,post_purchase,2025-09-19,1,0
7e249e27,CUST-01133,welcome,2024-10-04,1,0
a3e7b251,CUST-01133,sample_followup,2024-10-21,0,0
56a1f017,CUST-01133,post_purchase,2024-11-13,1,0
ecef4971,CUST-01134,welcome,2025-03-19,1,0
62c3d15c,CUST-01134,sample_followup,2025-03-28,1,0
1f3e46bd,CUST-01134,post_purchase,2025-05-09,1,0
bf80a14e,CUST-01135,welcome,2025-03-24,0,0
c77312b9,CUST-01135,sample_followup,2025-04-06,0,0
3c22a7cf,CUST-01135,reactivation,2025-05-11,0,0
539191a3,CUST-01136,welcome,2025-06-11,1,0
68cffb49,CUST-01136,sample_followup,2025-06-19,0,0
9375dea7,CUST-01136,post_purchase,2025-07-24,0,0
23444e28,CUST-01137,welcome,2024-07-06,0,1
1ceb0703,CUST-01137,sample_followup,2024-07-17,1,0
9b894ed9,CUST-01137,post_purchase,2024-08-21,0,0
bca9b55b,CUST-01138,welcome,2025-05-01,0,0
f1be2a8f,CUST-01138,sample_followup,2025-05-24,1,0
90d80415,CUST-01138,reactivation,2025-07-10,0,0
4477dff1,CUST-01139,welcome,2025-04-04,0,0
44138a8d,CUST-01139,post_purchase,2025-06-04,1,0
ffae96c1,CUST-01140,welcome,2024-02-11,1,0
f4ba3b55,CUST-01140,sample_followup,2024-02-23,0,0
0527d108,CUST-01140,trade_engagement,2024-04-22,0,0
71a2612e,CUST-01141,welcome,2024-01-19,0,0
3d520c54,CUST-01141,sample_followup,2024-02-01,0,0
ce5b47c9,CUST-01141,post_purchase,2024-03-17,1,0
afa81dc9,CUST-01142,welcome,2024-01-29,0,0
ab581120,CUST-01142,post_purchase,2024-03-17,0,0
ea3fb4de,CUST-01143,welcome,2025-04-11,1,0
22f1e9f6,CUST-01143,sample_followup,2025-04-29,0,0
18e12dce,CUST-01143,post_purchase,2025-06-28,0,0
0174c1d9,CUST-01144,welcome,2024-12-04,1,1
1ae29ed3,CUST-01144,sample_followup,2024-12-18,0,0
0f9cecb0,CUST-01144,project_nurture,2025-01-12,0,0
7052bbf0,CUST-01144,post_purchase,2024-12-31,0,0
b204ffdd,CUST-01145,welcome,2024-11-27,0,0
33529359,CUST-01146,welcome,2025-04-07,0,0
b7be15ff,CUST-01147,welcome,2024-09-27,1,0
c5a40ab4,CUST-01148,welcome,2024-01-24,0,0
7850788b,CUST-01148,sample_followup,2024-02-03,0,0
517096a9,CUST-01148,post_purchase,2024-03-11,1,0
f9b95719,CUST-01149,welcome,2024-12-06,1,0
3384ca34,CUST-01149,sample_followup,2024-12-17,1,0
9c0385bb,CUST-01149,reactivation,2025-02-22,0,0
bf09ce3e,CUST-01150,welcome,2024-01-26,0,0
9e5fa7de,CUST-01150,sample_followup,2024-01-31,0,0
da86415c,CUST-01150,reactivation,2024-04-25,0,0
4a4791f7,CUST-01151,welcome,2024-04-28,1,0
652bc3a3,CUST-01151,sample_followup,2024-05-18,1,0
d2d92bca,CUST-01151,post_purchase,2024-07-14,0,0
d5001bc5,CUST-01152,welcome,2025-05-14,1,0
e1d84022,CUST-01152,sample_followup,2025-05-25,0,0
05481b3e,CUST-01152,post_purchase,2025-07-13,1,0
b42aa9eb,CUST-01153,welcome,2024-07-13,0,0
25ab0b19,CUST-01153,sample_followup,2024-07-17,1,0
995320d0,CUST-01153,post_purchase,2024-08-06,1,0
8d9a5852,CUST-01154,welcome,2024-08-02,0,0
3b8e481e,CUST-01154,sample_followup,2024-08-19,0,0
91a502af,CUST-01154,post_purchase,2024-09-22,1,0
c6a9abfd,CUST-01155,welcome,2025-02-09,0,0
b236b8b5,CUST-01155,sample_followup,2025-02-24,1,1
28bde630,CUST-01155,reactivation,2025-05-09,0,0
926885ac,CUST-01156,welcome,2025-08-20,1,0
831783f6,CUST-01156,sample_followup,2025-08-23,0,0
499b4b74,CUST-01156,post_purchase,2025-09-01,0,0
7ed2d8bf,CUST-01157,welcome,2024-10-05,1,0
354cb6bc,CUST-01157,sample_followup,2024-10-11,1,0
81331134,CUST-01157,trade_engagement,2024-11-30,0,0
e49c5d62,CUST-01158,welcome,2024-04-06,1,1
a9604cd2,CUST-01158,sample_followup,2024-04-08,1,0
b0937daa,CUST-01158,post_purchase,2024-04-29,0,0
59b09e80,CUST-01159,welcome,2024-03-28,1,0
e6e46e9f,CUST-01160,welcome,2024-03-21,0,0
8ed26e5d,CUST-01160,sample_followup,2024-03-31,1,0
18cb82e5,CUST-01160,post_purchase,2024-05-06,1,0
4d29d178,CUST-01161,welcome,2024-07-20,1,0
1096dc99,CUST-01162,welcome,2024-01-21,1,1
115d80da,CUST-01162,sample_followup,2024-01-31,1,1
6389dd45,CUST-01162,post_purchase,2024-02-15,1,0
5339ccce,CUST-01163,welcome,2024-10-12,0,0
931c479b,CUST-01163,sample_followup,2024-10-17,1,0
1350d5a7,CUST-01163,reactivation,2025-01-06,1,0
8aa0a0e7,CUST-01164,welcome,2024-08-17,1,0
f220cf38,CUST-01165,welcome,2024-09-18,1,1
a3db9cbe,CUST-01165,sample_followup,2024-10-03,0,0
b696461e,CUST-01165,post_purchase,2024-11-08,0,0
9fe52927,CUST-01166,welcome,2025-04-30,0,0
82fdc08f,CUST-01167,welcome,2024-07-01,0,1
fc255902,CUST-01168,welcome,2025-06-08,1,0
5c4b90a6,CUST-01168,sample_followup,2025-06-17,0,0
26b9c113,CUST-01168,reactivation,2025-08-08,0,0
6b5ad3b4,CUST-01169,welcome,2025-08-18,0,0
35688634,CUST-01169,sample_followup,2025-09-01,0,0
c6616d49,CUST-01169,post_purchase,2025-10-21,0,0
990be15a,CUST-01170,welcome,2024-08-06,0,0
00f86173,CUST-01170,sample_followup,2024-08-16,0,0
4a09a030,CUST-01170,trade_engagement,2024-09-16,0,0
4278ce76,CUST-01171,welcome,2024-03-27,0,0
3210c5bb,CUST-01171,sample_followup,2024-04-02,1,1
3e3f25a5,CUST-01171,reactivation,2024-06-17,1,0
b5a951e3,CUST-01172,welcome,2025-05-09,0,0
00398115,CUST-01172,sample_followup,2025-05-13,1,0
6452e7d3,CUST-01172,reactivation,2025-07-07,0,0
7139c053,CUST-01173,welcome,2025-08-16,1,0
56dd19f2,CUST-01173,sample_followup,2025-08-21,1,0
9a3cdd3a,CUST-01174,welcome,2025-08-10,0,1
20717428,CUST-01175,welcome,2025-02-24,0,0
1af458ad,CUST-01175,sample_followup,2025-02-28,1,0
fea41c50,CUST-01175,post_purchase,2025-04-03,1,0
ef13e7c4,CUST-01176,welcome,2024-10-06,1,0
56fac3dc,CUST-01177,welcome,2025-07-31,0,0
29ca2cb7,CUST-01177,sample_followup,2025-08-04,0,1
d01324d9,CUST-01178,welcome,2024-01-27,0,0
793b5478,CUST-01178,sample_followup,2024-02-05,0,0
88794cc2,CUST-01178,post_purchase,2024-02-18,1,0
70b9b8aa,CUST-01179,welcome,2025-07-21,1,0
f1753509,CUST-01179,sample_followup,2025-08-10,1,0
f17e4b66,CUST-01179,post_purchase,2025-09-22,1,0
4a7c1ee7,CUST-01180,welcome,2024-05-19,1,0
616dde8a,CUST-01180,sample_followup,2024-06-06,0,1
05b2c1b5,CUST-01180,project_nurture,2024-06-24,1,0
83ade3b2,CUST-01180,trade_engagement,2024-07-07,0,0
ac8d7df5,CUST-01181,welcome,2025-06-07,1,0
1fd08781,CUST-01181,sample_followup,2025-06-29,1,0
db74f529,CUST-01181,trade_engagement,2025-08-13,1,0
f3fb5f3e,CUST-01182,welcome,2024-02-20,1,0
59ebe5b5,CUST-01183,welcome,2025-07-16,0,0
178e04c6,CUST-01184,welcome,2024-10-17,0,0
1333be8f,CUST-01184,sample_followup,2024-11-04,0,0
7f039457,CUST-01184,post_purchase,2024-12-19,1,1
dd69fded,CUST-01185,welcome,2025-03-20,1,0
b362821d,CUST-01185,sample_followup,2025-03-26,0,0
b64775ba,CUST-01185,post_purchase,2025-05-15,1,0
86c4690c,CUST-01186,welcome,2025-01-23,0,0
8cc00e80,CUST-01186,sample_followup,2025-01-25,0,0
bacc00b2,CUST-01186,post_purchase,2025-02-20,1,0
b1a05796,CUST-01187,welcome,2024-06-15,1,0
082ef3be,CUST-01187,sample_followup,2024-07-01,0,0
03b9fd7f,CUST-01187,reactivation,2024-07-30,1,0
c9e26d41,CUST-01188,welcome,2025-04-09,0,1
44e58333,CUST-01188,sample_followup,2025-04-25,1,0
d98e27e2,CUST-01188,reactivation,2025-06-01,0,0
65f00aef,CUST-01189,welcome,2025-03-24,0,0
e21e69ab,CUST-01189,sample_followup,2025-04-09,1,0
9c86f67b,CUST-01189,reactivation,2025-05-07,0,0
473c3358,CUST-01190,welcome,2024-12-04,0,1
c0b05bfa,CUST-01190,post_purchase,2025-01-25,1,0
fdc05c66,CUST-01191,welcome,2024-03-29,1,0
b027f796,CUST-01191,sample_followup,2024-04-17,0,1
d921a52d,CUST-01191,post_purchase,2024-06-02,1,0
b2219bce,CUST-01192,welcome,2024-09-03,0,0
57c3ec3a,CUST-01193,welcome,2024-01-23,0,1
22a40270,CUST-01194,welcome,2024-06-06,1,1
dd4b65ff,CUST-01194,sample_followup,2024-06-12,0,0
1dccfbdc,CUST-01194,post_purchase,2024-07-11,1,0
6b13833e,CUST-01195,welcome,2024-01-22,1,0
b6381fce,CUST-01196,welcome,2025-05-26,1,0
be6ed7af,CUST-01196,sample_followup,2025-06-02,1,1
ed0d85fb,CUST-01196,post_purchase,2025-07-27,0,0
d92e7993,CUST-01197,welcome,2025-07-31,1,1
e7cf1db1,CUST-01197,sample_followup,2025-08-23,0,0
4aa70c23,CUST-01197,post_purchase,2025-09-15,0,0
6d1f40f8,CUST-01198,welcome,2025-03-22,0,1
e65b8504,CUST-01198,reactivation,2025-06-19,1,0
ca6463df,CUST-01199,welcome,2024-07-01,1,0
4269c14e,CUST-01199,sample_followup,2024-07-03,1,0
18c634ff,CUST-01199,post_purchase,2024-07-25,0,0
2c99995b,CUST-01200,welcome,2024-06-04,0,0
ba5cb26c,CUST-01200,sample_followup,2024-06-21,0,1
a2c86ab8,CUST-01200,project_nurture,2024-07-20,1,0
cf4fb3db,CUST-01200,post_purchase,2024-08-22,0,0
4c8ee2d8,CUST-01201,welcome,2024-11-13,0,0
0d89da80,CUST-01201,sample_followup,2024-11-19,0,1
2952450d,CUST-01201,reactivation,2025-01-14,0,0
570c020e,CUST-01202,welcome,2024-10-24,1,0
0d3d003e,CUST-01202,sample_followup,2024-11-05,0,0
77dfdb7c,CUST-01202,reactivation,2024-12-29,0,0
9111a8b1,CUST-01203,welcome,2025-04-28,0,0
f8bba1a7,CUST-01204,welcome,2024-03-03,1,0
1292b29b,CUST-01204,post_purchase,2024-04-23,1,0
9d7502c1,CUST-01205,welcome,2024-05-22,1,0
edaa39e3,CUST-01205,post_purchase,2024-06-20,1,1
ed40167a,CUST-01206,welcome,2025-08-02,1,0
915f67f7,CUST-01206,sample_followup,2025-08-24,0,0
1ee9eacf,CUST-01207,welcome,2025-05-24,0,0
108cc088,CUST-01207,sample_followup,2025-05-29,0,0
4cf66481,CUST-01207,post_purchase,2025-07-04,1,0
ca38a07a,CUST-01208,welcome,2025-05-15,1,0
05129863,CUST-01208,sample_followup,2025-05-28,1,0
1c0016d9,CUST-01208,post_purchase,2025-07-02,1,0
e4f68d01,CUST-01209,welcome,2024-05-04,1,0
eca38fec,CUST-01210,welcome,2024-04-23,1,1
add7328a,CUST-01210,sample_followup,2024-05-10,0,0
8762c514,CUST-01210,post_purchase,2024-06-16,1,0
70f01137,CUST-01211,welcome,2024-07-20,1,0
93b55ed0,CUST-01211,post_purchase,2024-08-07,0,1
7c651961,CUST-01212,welcome,2024-05-28,0,0
11274167,CUST-01213,welcome,2025-05-15,1,0
8fd4ed06,CUST-01213,sample_followup,2025-05-18,1,0
61e0c7e6,CUST-01213,post_purchase,2025-07-18,0,0
d4eee91f,CUST-01214,welcome,2024-09-17,1,0
6c6cac39,CUST-01214,sample_followup,2024-10-05,0,0
87aee069,CUST-01214,reactivation,2024-12-18,0,0
b12d88f1,CUST-01215,welcome,2024-09-17,0,0
2be521de,CUST-01215,sample_followup,2024-10-01,1,0
e9c8cd07,CUST-01215,reactivation,2024-12-26,1,1
8aaaecaa,CUST-01216,welcome,2024-01-02,1,0
d9d2959a,CUST-01216,sample_followup,2024-01-24,0,1
695631ce,CUST-01216,reactivation,2024-03-27,0,0
bfcc7771,CUST-01217,welcome,2024-03-11,1,0
e133d1a1,CUST-01217,sample_followup,2024-04-03,0,0
375568bc,CUST-01217,post_purchase,2024-05-14,1,0
e11e11ab,CUST-01218,welcome,2024-10-16,1,0
2adab3fc,CUST-01218,sample_followup,2024-10-26,1,0
3ba95918,CUST-01218,reactivation,2025-01-06,1,0
5ef77a8f,CUST-01219,welcome,2025-06-13,0,1
8cfba159,CUST-01219,sample_followup,2025-06-27,1,0
2ca515db,CUST-01219,reactivation,2025-08-03,0,0
e83f0406,CUST-01220,welcome,2024-01-30,1,0
bc26684c,CUST-01220,sample_followup,2024-02-12,1,0
24e6957b,CUST-01220,post_purchase,2024-03-07,0,0
a0e50941,CUST-01221,welcome,2025-04-25,0,0
da0d1567,CUST-01221,sample_followup,2025-05-07,1,0
4f4932a0,CUST-01221,post_purchase,2025-05-26,1,0
9dfd08e9,CUST-01222,welcome,2024-03-13,1,1
b0f8fd96,CUST-01223,welcome,2025-07-12,0,1
7896f390,CUST-01224,welcome,2025-05-11,0,1
301b5d0f,CUST-01224,sample_followup,2025-05-17,1,0
e897c100,CUST-01224,reactivation,2025-06-25,1,0
6e0625f6,CUST-01225,welcome,2024-05-30,0,0
a6e81fd2,CUST-01225,sample_followup,2024-06-12,1,0
609be282,CUST-01225,reactivation,2024-08-06,0,0
fe75984e,CUST-01226,welcome,2025-03-14,1,0
45ca75ae,CUST-01226,sample_followup,2025-03-28,0,0
f415fc7c,CUST-01226,post_purchase,2025-05-09,1,0
04f203a9,CUST-01227,welcome,2024-10-16,0,0
98a3e629,CUST-01227,sample_followup,2024-10-23,0,0
ad015a0d,CUST-01227,post_purchase,2024-12-10,1,0
01a1b9b1,CUST-01228,welcome,2024-03-26,0,0
b19709d4,CUST-01228,sample_followup,2024-03-29,1,0
5688278b,CUST-01228,trade_engagement,2024-06-22,0,0
5ab1ceae,CUST-01229,welcome,2024-08-14,1,0
92e79790,CUST-01229,sample_followup,2024-08-23,0,0
6ff71200,CUST-01229,reactivation,2024-10-29,0,0
445bb978,CUST-01230,welcome,2024-01-25,1,0
3ec19867,CUST-01230,sample_followup,2024-02-08,1,0
8aa13441,CUST-01230,project_nurture,2024-03-03,0,0
1ac779c6,CUST-01230,post_purchase,2024-02-19,0,1
49ab7b58,CUST-01231,welcome,2025-01-22,0,0
0a6dc80a,CUST-01231,reactivation,2025-04-04,1,0
1a967664,CUST-01232,welcome,2024-08-29,0,0
1a55395a,CUST-01232,post_purchase,2024-09-09,1,1
29ee0bb3,CUST-01233,welcome,2024-11-14,0,0
516b67cf,CUST-01233,sample_followup,2024-11-26,0,1
c04f03b6,CUST-01233,post_purchase,2024-12-21,1,0
a90bdaf5,CUST-01234,welcome,2024-01-27,0,0
b0df77a2,CUST-01234,sample_followup,2024-02-16,0,0
a4f8c275,CUST-01234,reactivation,2024-05-07,1,0
993e554b,CUST-01235,welcome,2024-04-01,0,0
e68bb851,CUST-01235,sample_followup,2024-04-22,0,0
08444576,CUST-01235,reactivation,2024-05-25,0,0
ceea39ba,CUST-01236,welcome,2025-03-09,0,0
5ab69e23,CUST-01236,sample_followup,2025-03-18,0,1
512d747e,CUST-01236,post_purchase,2025-04-04,0,0
161af775,CUST-01237,welcome,2025-01-02,0,0
577db28a,CUST-01237,sample_followup,2025-01-07,1,0
62547953,CUST-01237,reactivation,2025-03-11,0,0
604c2d62,CUST-01238,welcome,2025-02-09,0,0
ef5aad97,CUST-01238,post_purchase,2025-03-10,0,0
61af8b0c,CUST-01239,welcome,2025-05-23,1,0
765dcdaa,CUST-01239,sample_followup,2025-06-04,0,0
f839a1a7,CUST-01239,post_purchase,2025-08-01,1,0
0e23c7b3,CUST-01240,welcome,2024-04-06,1,0
419eb501,CUST-01240,sample_followup,2024-04-09,0,0
b47a7de0,CUST-01240,trade_engagement,2024-06-03,0,0
f1cf7556,CUST-01241,welcome,2024-02-21,0,1
a2eac719,CUST-01241,sample_followup,2024-02-25,0,0
8e12dbad,CUST-01241,post_purchase,2024-03-06,0,1
1a1bc526,CUST-01242,welcome,2024-05-02,1,0
e90b5cdd,CUST-01242,sample_followup,2024-05-08,0,0
dd7fe889,CUST-01242,post_purchase,2024-06-02,1,0
1df36b3e,CUST-01243,welcome,2024-12-01,0,0
251f073e,CUST-01243,sample_followup,2024-12-10,0,0
2120778b,CUST-01243,reactivation,2025-02-25,1,0
64de4538,CUST-01244,welcome,2024-09-18,0,0
e3df6b04,CUST-01245,welcome,2024-10-02,0,0
f755e655,CUST-01246,welcome,2025-02-06,0,0
abbb08f0,CUST-01246,sample_followup,2025-02-24,1,0
be83aae5,CUST-01246,trade_engagement,2025-04-27,1,0
b3dc8232,CUST-01247,welcome,2025-03-17,1,1
4cadfc0f,CUST-01247,sample_followup,2025-03-20,0,1
6215827d,CUST-01247,post_purchase,2025-05-14,1,0
d73ef9b4,CUST-01248,welcome,2025-04-24,0,0
52289799,CUST-01248,sample_followup,2025-05-16,1,0
63a6e742,CUST-01248,project_nurture,2025-05-28,1,0
5043b20f,CUST-01248,post_purchase,2025-07-04,1,0
f488e6fe,CUST-01249,welcome,2024-08-27,0,0
c417fd93,CUST-01249,sample_followup,2024-08-30,0,0
b0693ae7,CUST-01249,trade_engagement,2024-10-05,0,0
a5474c4b,CUST-01250,welcome,2024-12-19,1,0
4823fd78,CUST-01251,welcome,2025-03-18,0,0
11329713,CUST-01251,sample_followup,2025-03-25,0,0
477b1fda,CUST-01251,reactivation,2025-06-04,1,0
b152bb1a,CUST-01252,welcome,2024-04-21,1,1
48ee24d9,CUST-01253,welcome,2025-03-10,1,0
8c80217b,CUST-01253,sample_followup,2025-04-01,1,1
fe5cab5d,CUST-01253,project_nurture,2025-04-17,1,0
eec4f6a2,CUST-01253,post_purchase,2025-05-30,0,0
b0864e08,CUST-01254,welcome,2024-12-04,0,1
115ccf8b,CUST-01255,welcome,2024-06-27,0,0
2b2ff018,CUST-01255,sample_followup,2024-07-15,0,1
fa012fc5,CUST-01255,post_purchase,2024-08-31,1,1
06a72010,CUST-01256,welcome,2024-09-10,1,0
0dba82f6,CUST-01256,sample_followup,2024-09-24,0,0
d041113b,CUST-01256,post_purchase,2024-11-11,0,0
fc6628b0,CUST-01257,welcome,2024-04-20,0,0
